,output_First,output_Second,output_Upstream,output_Total
SEN_29,1000.0,7094.0,338106.0,346200.0
SEN_30,1000.0,7094.0,338106.0,346200.0
SEN_31T33,1000.0,7094.0,338106.0,346200.0
SEN_35T39,1000.0,7094.0,338106.0,346200.0
SEN_41T43,1000.0,7094.0,338106.0,346200.0
SEN_45T47,1000.0,7094.0,338106.0,346200.0
SEN_49T53,1000.0,7094.0,338106.0,346200.0
SEN_55T56,1000.0,7094.0,338106.0,346200.0
SEN_58T60,1000.0,7094.0,338106.0,346200.0
SEN_61,1000.0,7094.0,338106.0,346200.0
SEN_62T63,1000.0,7094.0,338106.0,346200.0
SEN_64T66,1000.0,7094.0,338106.0,346200.0
SEN_68,1000.0,7094.0,338106.0,346200.0
SEN_69T82,1000.0,7094.0,338106.0,346200.0
SEN_84,1000.0,7094.0,338106.0,346200.0
SEN_85,1000.0,7094.0,338106.0,346200.0
SEN_86T88,1000.0,7094.0,338106.0,346200.0
SEN_90T96,1000.0,7094.0,338106.0,346200.0
SEN_97T98,1000.0,7094.0,338106.0,346200.0
SLB_01T03,1000.0,7094.0,338106.0,346200.0
SLB_05T06,1000.0,7094.0,338106.0,346200.0
SLB_07T08,1000.0,7094.0,338106.0,346200.0
SLB_09,1000.0,7094.0,338106.0,346200.0
SLB_10T12,1000.0,7094.0,338106.0,346200.0
SLB_13T15,1000.0,7094.0,338106.0,346200.0
SLB_16,1000.0,7094.0,338106.0,346200.0
SLB_17T18,1000.0,7094.0,338106.0,346200.0
SLB_19,1000.0,7094.0,338106.0,346200.0
SLB_20T21,1000.0,7094.0,338106.0,346200.0
SLB_22,1000.0,7094.0,338106.0,346200.0
SLB_23,1000.0,7094.0,338106.0,346200.0
SLB_24,1000.0,7094.0,338106.0,346200.0
SLB_25,1000.0,7094.0,338106.0,346200.0
SLB_26,1000.0,7094.0,338106.0,346200.0
SLB_27,1000.0,7094.0,338106.0,346200.0
SLB_28,1000.0,7094.0,338106.0,346200.0
SLB_29,1000.0,7094.0,338106.0,346200.0
SLB_30,1000.0,7094.0,338106.0,346200.0
SLB_31T33,1000.0,7094.0,338106.0,346200.0
SLB_35T39,1000.0,7094.0,338106.0,346200.0
SLB_41T43,1000.0,7094.0,338106.0,346200.0
SLB_45T47,1000.0,7094.0,338106.0,346200.0
SLB_49T53,1000.0,7094.0,338106.0,346200.0
SLB_55T56,1000.0,7094.0,338106.0,346200.0
SLB_58T60,1000.0,7094.0,338106.0,346200.0
SLB_61,1000.0,7094.0,338106.0,346200.0
SLB_62T63,1000.0,7094.0,338106.0,346200.0
SLB_64T66,1000.0,7094.0,338106.0,346200.0
SLB_68,1000.0,7094.0,338106.0,346200.0
SLB_69T82,1000.0,7094.0,338106.0,346200.0
SLB_84,1000.0,7094.0,338106.0,346200.0
SLB_85,1000.0,7094.0,338106.0,346200.0
SLB_86T88,1000.0,7094.0,338106.0,346200.0
SLB_90T96,1000.0,7094.0,338106.0,346200.0
SLB_97T98,1000.0,7094.0,338106.0,346200.0
SLE_01T03,1000.0,7094.0,338106.0,346200.0
SLE_05T06,1000.0,7094.0,338106.0,346200.0
SLE_07T08,1000.0,7094.0,338106.0,346200.0
SLE_09,1000.0,7094.0,338106.0,346200.0
SLE_10T12,1000.0,7094.0,338106.0,346200.0
SLE_13T15,1000.0,7094.0,338106.0,346200.0
SLE_16,1000.0,7094.0,338106.0,346200.0
SLE_17T18,1000.0,7094.0,338106.0,346200.0
SLE_19,1000.0,7094.0,338106.0,346200.0
SLE_20T21,1000.0,7094.0,338106.0,346200.0
SLE_22,1000.0,7094.0,338106.0,346200.0
SLE_23,1000.0,7094.0,338106.0,346200.0
SLE_24,1000.0,7094.0,338106.0,346200.0
SLE_25,1000.0,7094.0,338106.0,346200.0
SLE_26,1000.0,7094.0,338106.0,346200.0
SLE_27,1000.0,7094.0,338106.0,346200.0
SLE_28,1000.0,7094.0,338106.0,346200.0
SLE_29,1000.0,7094.0,338106.0,346200.0
SLE_30,1000.0,7094.0,338106.0,346200.0
SLE_31T33,1000.0,7094.0,338106.0,346200.0
SLE_35T39,1000.0,7094.0,338106.0,346200.0
SLE_41T43,1000.0,7094.0,338106.0,346200.0
SLE_45T47,1000.0,7094.0,338106.0,346200.0
SLE_49T53,1000.0,7094.0,338106.0,346200.0
SLE_55T56,1000.0,7094.0,338106.0,346200.0
SLE_58T60,1000.0,7094.0,338106.0,346200.0
SLE_61,1000.0,7094.0,338106.0,346200.0
SLE_62T63,1000.0,7094.0,338106.0,346200.0
SLE_64T66,1000.0,7094.0,338106.0,346200.0
SLE_68,1000.0,7094.0,338106.0,346200.0
SLE_69T82,1000.0,7094.0,338106.0,346200.0
SLE_84,1000.0,7094.0,338106.0,346200.0
SLE_85,1000.0,7094.0,338106.0,346200.0
SLE_86T88,1000.0,7094.0,338106.0,346200.0
SLE_90T96,1000.0,7094.0,338106.0,346200.0
SLE_97T98,1000.0,7094.0,338106.0,346200.0
SRB_01T03,1000.0,7094.0,338106.0,346200.0
SRB_05T06,1000.0,7094.0,338106.0,346200.0
SRB_07T08,1000.0,7094.0,338106.0,346200.0
SRB_09,1000.0,7094.0,338106.0,346200.0
SRB_10T12,1000.0,7094.0,338106.0,346200.0
SRB_13T15,1000.0,7094.0,338106.0,346200.0
SRB_16,1000.0,7094.0,338106.0,346200.0
SRB_17T18,1000.0,7094.0,338106.0,346200.0
SRB_19,1000.0,7094.0,338106.0,346200.0
SRB_20T21,1000.0,7094.0,338106.0,346200.0
SRB_22,1000.0,7094.0,338106.0,346200.0
SRB_23,1000.0,7094.0,338106.0,346200.0
SRB_24,1000.0,7094.0,338106.0,346200.0
SRB_25,1000.0,7094.0,338106.0,346200.0
SRB_26,1000.0,7094.0,338106.0,346200.0
SRB_27,1000.0,7094.0,338106.0,346200.0
SRB_28,1000.0,7094.0,338106.0,346200.0
SRB_29,1000.0,7094.0,338106.0,346200.0
SRB_30,1000.0,7094.0,338106.0,346200.0
SRB_31T33,1000.0,7094.0,338106.0,346200.0
SRB_35T39,1000.0,7094.0,338106.0,346200.0
SRB_41T43,1000.0,7094.0,338106.0,346200.0
SRB_45T47,1000.0,7094.0,338106.0,346200.0
SRB_49T53,1000.0,7094.0,338106.0,346200.0
SRB_55T56,1000.0,7094.0,338106.0,346200.0
SRB_58T60,1000.0,7094.0,338106.0,346200.0
SRB_61,1000.0,7094.0,338106.0,346200.0
SRB_62T63,1000.0,7094.0,338106.0,346200.0
SRB_64T66,1000.0,7094.0,338106.0,346200.0
SRB_68,1000.0,7094.0,338106.0,346200.0
SRB_69T82,1000.0,7094.0,338106.0,346200.0
SRB_84,1000.0,7094.0,338106.0,346200.0
SRB_85,1000.0,7094.0,338106.0,346200.0
SRB_86T88,1000.0,7094.0,338106.0,346200.0
SRB_90T96,1000.0,7094.0,338106.0,346200.0
SRB_97T98,1000.0,7094.0,338106.0,346200.0
STP_01T03,1000.0,7094.0,338106.0,346200.0
STP_05T06,1000.0,7094.0,338106.0,346200.0
STP_07T08,1000.0,7094.0,338106.0,346200.0
STP_09,1000.0,7094.0,338106.0,346200.0
STP_10T12,1000.0,7094.0,338106.0,346200.0
STP_13T15,1000.0,7094.0,338106.0,346200.0
STP_16,1000.0,7094.0,338106.0,346200.0
STP_17T18,1000.0,7094.0,338106.0,346200.0
STP_19,1000.0,7094.0,338106.0,346200.0
STP_20T21,1000.0,7094.0,338106.0,346200.0
STP_22,1000.0,7094.0,338106.0,346200.0
STP_23,1000.0,7094.0,338106.0,346200.0
STP_24,1000.0,7094.0,338106.0,346200.0
STP_25,1000.0,7094.0,338106.0,346200.0
STP_26,1000.0,7094.0,338106.0,346200.0
STP_27,1000.0,7094.0,338106.0,346200.0
STP_28,1000.0,7094.0,338106.0,346200.0
STP_29,1000.0,7094.0,338106.0,346200.0
STP_30,1000.0,7094.0,338106.0,346200.0
STP_31T33,1000.0,7094.0,338106.0,346200.0
STP_35T39,1000.0,7094.0,338106.0,346200.0
STP_41T43,1000.0,7094.0,338106.0,346200.0
STP_45T47,1000.0,7094.0,338106.0,346200.0
STP_49T53,1000.0,7094.0,338106.0,346200.0
STP_55T56,1000.0,7094.0,338106.0,346200.0
STP_58T60,1000.0,7094.0,338106.0,346200.0
STP_61,1000.0,7094.0,338106.0,346200.0
STP_62T63,1000.0,7094.0,338106.0,346200.0
STP_64T66,1000.0,7094.0,338106.0,346200.0
STP_68,1000.0,7094.0,338106.0,346200.0
STP_69T82,1000.0,7094.0,338106.0,346200.0
STP_84,1000.0,7094.0,338106.0,346200.0
STP_85,1000.0,7094.0,338106.0,346200.0
STP_86T88,1000.0,7094.0,338106.0,346200.0
STP_90T96,1000.0,7094.0,338106.0,346200.0
STP_97T98,1000.0,7094.0,338106.0,346200.0
SUR_01T03,1000.0,7094.0,338106.0,346200.0
SUR_05T06,1000.0,7094.0,338106.0,346200.0
SUR_07T08,1000.0,7094.0,338106.0,346200.0
SUR_09,1000.0,7094.0,338106.0,346200.0
SUR_10T12,1000.0,7094.0,338106.0,346200.0
SUR_13T15,1000.0,7094.0,338106.0,346200.0
SUR_16,1000.0,7094.0,338106.0,346200.0
SUR_17T18,1000.0,7094.0,338106.0,346200.0
SUR_19,1000.0,7094.0,338106.0,346200.0
SUR_20T21,1000.0,7094.0,338106.0,346200.0
SUR_22,1000.0,7094.0,338106.0,346200.0
SUR_23,1000.0,7094.0,338106.0,346200.0
SUR_24,1000.0,7094.0,338106.0,346200.0
SUR_25,1000.0,7094.0,338106.0,346200.0
SUR_26,1000.0,7094.0,338106.0,346200.0
SUR_27,1000.0,7094.0,338106.0,346200.0
SUR_28,1000.0,7094.0,338106.0,346200.0
SUR_29,1000.0,7094.0,338106.0,346200.0
SUR_30,1000.0,7094.0,338106.0,346200.0
SUR_31T33,1000.0,7094.0,338106.0,346200.0
SUR_35T39,1000.0,7094.0,338106.0,346200.0
SUR_41T43,1000.0,7094.0,338106.0,346200.0
SUR_45T47,1000.0,7094.0,338106.0,346200.0
SUR_49T53,1000.0,7094.0,338106.0,346200.0
SUR_55T56,1000.0,7094.0,338106.0,346200.0
SUR_58T60,1000.0,7094.0,338106.0,346200.0
SUR_61,1000.0,7094.0,338106.0,346200.0
SUR_62T63,1000.0,7094.0,338106.0,346200.0
SUR_64T66,1000.0,7094.0,338106.0,346200.0
SUR_68,1000.0,7094.0,338106.0,346200.0
SUR_69T82,1000.0,7094.0,338106.0,346200.0
SUR_84,1000.0,7094.0,338106.0,346200.0
SUR_85,1000.0,7094.0,338106.0,346200.0
SUR_86T88,1000.0,7094.0,338106.0,346200.0
SUR_90T96,1000.0,7094.0,338106.0,346200.0
SUR_97T98,1000.0,7094.0,338106.0,346200.0
SYC_01T03,1000.0,7094.0,338106.0,346200.0
SYC_05T06,1000.0,7094.0,338106.0,346200.0
SYC_07T08,1000.0,7094.0,338106.0,346200.0
SYC_09,1000.0,7094.0,338106.0,346200.0
SYC_10T12,1000.0,7094.0,338106.0,346200.0
SYC_13T15,1000.0,7094.0,338106.0,346200.0
SYC_16,1000.0,7094.0,338106.0,346200.0
SYC_17T18,1000.0,7094.0,338106.0,346200.0
SYC_19,1000.0,7094.0,338106.0,346200.0
SYC_20T21,1000.0,7094.0,338106.0,346200.0
SYC_22,1000.0,7094.0,338106.0,346200.0
SYC_23,1000.0,7094.0,338106.0,346200.0
SYC_24,1000.0,7094.0,338106.0,346200.0
SYC_25,1000.0,7094.0,338106.0,346200.0
SYC_26,1000.0,7094.0,338106.0,346200.0
SYC_27,1000.0,7094.0,338106.0,346200.0
SYC_28,1000.0,7094.0,338106.0,346200.0
SYC_29,1000.0,7094.0,338106.0,346200.0
SYC_30,1000.0,7094.0,338106.0,346200.0
SYC_31T33,1000.0,7094.0,338106.0,346200.0
SYC_35T39,1000.0,7094.0,338106.0,346200.0
SYC_41T43,1000.0,7094.0,338106.0,346200.0
SYC_45T47,1000.0,7094.0,338106.0,346200.0
SYC_49T53,1000.0,7094.0,338106.0,346200.0
SYC_55T56,1000.0,7094.0,338106.0,346200.0
SYC_58T60,1000.0,7094.0,338106.0,346200.0
SYC_61,1000.0,7094.0,338106.0,346200.0
SYC_62T63,1000.0,7094.0,338106.0,346200.0
SYC_64T66,1000.0,7094.0,338106.0,346200.0
SYC_68,1000.0,7094.0,338106.0,346200.0
SYC_69T82,1000.0,7094.0,338106.0,346200.0
SYC_84,1000.0,7094.0,338106.0,346200.0
SYC_85,1000.0,7094.0,338106.0,346200.0
SYC_86T88,1000.0,7094.0,338106.0,346200.0
SYC_90T96,1000.0,7094.0,338106.0,346200.0
SYC_97T98,1000.0,7094.0,338106.0,346200.0
SYR_01T03,1000.0,7094.0,338106.0,346200.0
SYR_05T06,1000.0,7094.0,338106.0,346200.0
SYR_07T08,1000.0,7094.0,338106.0,346200.0
SYR_09,1000.0,7094.0,338106.0,346200.0
SYR_10T12,1000.0,7094.0,338106.0,346200.0
SYR_13T15,1000.0,7094.0,338106.0,346200.0
SYR_16,1000.0,7094.0,338106.0,346200.0
SYR_17T18,1000.0,7094.0,338106.0,346200.0
SYR_19,1000.0,7094.0,338106.0,346200.0
SYR_20T21,1000.0,7094.0,338106.0,346200.0
SYR_22,1000.0,7094.0,338106.0,346200.0
SYR_23,1000.0,7094.0,338106.0,346200.0
SYR_24,1000.0,7094.0,338106.0,346200.0
SYR_25,1000.0,7094.0,338106.0,346200.0
SYR_26,1000.0,7094.0,338106.0,346200.0
SYR_27,1000.0,7094.0,338106.0,346200.0
SYR_28,1000.0,7094.0,338106.0,346200.0
SYR_29,1000.0,7094.0,338106.0,346200.0
SYR_30,1000.0,7094.0,338106.0,346200.0
SYR_31T33,1000.0,7094.0,338106.0,346200.0
SYR_35T39,1000.0,7094.0,338106.0,346200.0
SYR_41T43,1000.0,7094.0,338106.0,346200.0
SYR_45T47,1000.0,7094.0,338106.0,346200.0
SYR_49T53,1000.0,7094.0,338106.0,346200.0
SYR_55T56,1000.0,7094.0,338106.0,346200.0
SYR_58T60,1000.0,7094.0,338106.0,346200.0
SYR_61,1000.0,7094.0,338106.0,346200.0
SYR_62T63,1000.0,7094.0,338106.0,346200.0
SYR_64T66,1000.0,7094.0,338106.0,346200.0
SYR_68,1000.0,7094.0,338106.0,346200.0
SYR_69T82,1000.0,7094.0,338106.0,346200.0
SYR_84,1000.0,7094.0,338106.0,346200.0
SYR_85,1000.0,7094.0,338106.0,346200.0
SYR_86T88,1000.0,7094.0,338106.0,346200.0
SYR_90T96,1000.0,7094.0,338106.0,346200.0
SYR_97T98,1000.0,7094.0,338106.0,346200.0
TCD_01T03,1000.0,7094.0,338106.0,346200.0
TCD_05T06,1000.0,7094.0,338106.0,346200.0
TCD_07T08,1000.0,7094.0,338106.0,346200.0
TCD_09,1000.0,7094.0,338106.0,346200.0
TCD_10T12,1000.0,7094.0,338106.0,346200.0
TCD_13T15,1000.0,7094.0,338106.0,346200.0
TCD_16,1000.0,7094.0,338106.0,346200.0
TCD_17T18,1000.0,7094.0,338106.0,346200.0
TCD_19,1000.0,7094.0,338106.0,346200.0
TCD_20T21,1000.0,7094.0,338106.0,346200.0
TCD_22,1000.0,7094.0,338106.0,346200.0
TCD_23,1000.0,7094.0,338106.0,346200.0
TCD_24,1000.0,7094.0,338106.0,346200.0
TCD_25,1000.0,7094.0,338106.0,346200.0
TCD_26,1000.0,7094.0,338106.0,346200.0
TCD_27,1000.0,7094.0,338106.0,346200.0
TCD_28,1000.0,7094.0,338106.0,346200.0
TCD_29,1000.0,7094.0,338106.0,346200.0
TCD_30,1000.0,7094.0,338106.0,346200.0
TCD_31T33,1000.0,7094.0,338106.0,346200.0
TCD_35T39,1000.0,7094.0,338106.0,346200.0
TCD_41T43,1000.0,7094.0,338106.0,346200.0
TCD_45T47,1000.0,7094.0,338106.0,346200.0
TCD_49T53,1000.0,7094.0,338106.0,346200.0
TCD_55T56,1000.0,7094.0,338106.0,346200.0
TCD_58T60,1000.0,7094.0,338106.0,346200.0
TCD_61,1000.0,7094.0,338106.0,346200.0
TCD_62T63,1000.0,7094.0,338106.0,346200.0
TCD_64T66,1000.0,7094.0,338106.0,346200.0
TCD_68,1000.0,7094.0,338106.0,346200.0
TCD_69T82,1000.0,7094.0,338106.0,346200.0
TCD_84,1000.0,7094.0,338106.0,346200.0
TCD_85,1000.0,7094.0,338106.0,346200.0
TCD_86T88,1000.0,7094.0,338106.0,346200.0
TCD_90T96,1000.0,7094.0,338106.0,346200.0
TCD_97T98,1000.0,7094.0,338106.0,346200.0
TGO_01T03,1000.0,7094.0,338106.0,346200.0
TGO_05T06,1000.0,7094.0,338106.0,346200.0
TGO_07T08,1000.0,7094.0,338106.0,346200.0
TGO_09,1000.0,7094.0,338106.0,346200.0
TGO_10T12,1000.0,7094.0,338106.0,346200.0
TGO_13T15,1000.0,7094.0,338106.0,346200.0
TGO_16,1000.0,7094.0,338106.0,346200.0
TGO_17T18,1000.0,7094.0,338106.0,346200.0
TGO_19,1000.0,7094.0,338106.0,346200.0
TGO_20T21,1000.0,7094.0,338106.0,346200.0
TGO_22,1000.0,7094.0,338106.0,346200.0
TGO_23,1000.0,7094.0,338106.0,346200.0
TGO_24,1000.0,7094.0,338106.0,346200.0
TGO_25,1000.0,7094.0,338106.0,346200.0
TGO_26,1000.0,7094.0,338106.0,346200.0
TGO_27,1000.0,7094.0,338106.0,346200.0
TGO_28,1000.0,7094.0,338106.0,346200.0
TGO_29,1000.0,7094.0,338106.0,346200.0
TGO_30,1000.0,7094.0,338106.0,346200.0
TGO_31T33,1000.0,7094.0,338106.0,346200.0
TGO_35T39,1000.0,7094.0,338106.0,346200.0
TGO_41T43,1000.0,7094.0,338106.0,346200.0
TGO_45T47,1000.0,7094.0,338106.0,346200.0
TGO_49T53,1000.0,7094.0,338106.0,346200.0
TGO_55T56,1000.0,7094.0,338106.0,346200.0
TGO_58T60,1000.0,7094.0,338106.0,346200.0
TGO_61,1000.0,7094.0,338106.0,346200.0
TGO_62T63,1000.0,7094.0,338106.0,346200.0
TGO_64T66,1000.0,7094.0,338106.0,346200.0
TGO_68,1000.0,7094.0,338106.0,346200.0
TGO_69T82,1000.0,7094.0,338106.0,346200.0
TGO_84,1000.0,7094.0,338106.0,346200.0
TGO_85,1000.0,7094.0,338106.0,346200.0
TGO_86T88,1000.0,7094.0,338106.0,346200.0
TGO_90T96,1000.0,7094.0,338106.0,346200.0
TGO_97T98,1000.0,7094.0,338106.0,346200.0
TON_01T03,1000.0,7094.0,338106.0,346200.0
TON_05T06,1000.0,7094.0,338106.0,346200.0
TON_07T08,1000.0,7094.0,338106.0,346200.0
TON_09,1000.0,7094.0,338106.0,346200.0
TON_10T12,1000.0,7094.0,338106.0,346200.0
TON_13T15,1000.0,7094.0,338106.0,346200.0
TON_16,1000.0,7094.0,338106.0,346200.0
TON_17T18,1000.0,7094.0,338106.0,346200.0
TON_19,1000.0,7094.0,338106.0,346200.0
TON_20T21,1000.0,7094.0,338106.0,346200.0
TON_22,1000.0,7094.0,338106.0,346200.0
TON_23,1000.0,7094.0,338106.0,346200.0
TON_24,1000.0,7094.0,338106.0,346200.0
TON_25,1000.0,7094.0,338106.0,346200.0
TON_26,1000.0,7094.0,338106.0,346200.0
TON_27,1000.0,7094.0,338106.0,346200.0
TON_28,1000.0,7094.0,338106.0,346200.0
TON_29,1000.0,7094.0,338106.0,346200.0
TON_30,1000.0,7094.0,338106.0,346200.0
TON_31T33,1000.0,7094.0,338106.0,346200.0
TON_35T39,1000.0,7094.0,338106.0,346200.0
TON_41T43,1000.0,7094.0,338106.0,346200.0
TON_45T47,1000.0,7094.0,338106.0,346200.0
TON_49T53,1000.0,7094.0,338106.0,346200.0
TON_55T56,1000.0,7094.0,338106.0,346200.0
TON_58T60,1000.0,7094.0,338106.0,346200.0
TON_61,1000.0,7094.0,338106.0,346200.0
TON_62T63,1000.0,7094.0,338106.0,346200.0
TON_64T66,1000.0,7094.0,338106.0,346200.0
TON_68,1000.0,7094.0,338106.0,346200.0
TON_69T82,1000.0,7094.0,338106.0,346200.0
TON_84,1000.0,7094.0,338106.0,346200.0
TON_85,1000.0,7094.0,338106.0,346200.0
TON_86T88,1000.0,7094.0,338106.0,346200.0
TON_90T96,1000.0,7094.0,338106.0,346200.0
TON_97T98,1000.0,7094.0,338106.0,346200.0
URY_01T03,1000.0,7094.0,338106.0,346200.0
URY_05T06,1000.0,7094.0,338106.0,346200.0
URY_07T08,1000.0,7094.0,338106.0,346200.0
URY_09,1000.0,7094.0,338106.0,346200.0
URY_10T12,1000.0,7094.0,338106.0,346200.0
URY_13T15,1000.0,7094.0,338106.0,346200.0
URY_16,1000.0,7094.0,338106.0,346200.0
URY_17T18,1000.0,7094.0,338106.0,346200.0
URY_19,1000.0,7094.0,338106.0,346200.0
URY_20T21,1000.0,7094.0,338106.0,346200.0
URY_22,1000.0,7094.0,338106.0,346200.0
URY_23,1000.0,7094.0,338106.0,346200.0
URY_24,1000.0,7094.0,338106.0,346200.0
URY_25,1000.0,7094.0,338106.0,346200.0
URY_26,1000.0,7094.0,338106.0,346200.0
URY_27,1000.0,7094.0,338106.0,346200.0
URY_28,1000.0,7094.0,338106.0,346200.0
URY_29,1000.0,7094.0,338106.0,346200.0
URY_30,1000.0,7094.0,338106.0,346200.0
URY_31T33,1000.0,7094.0,338106.0,346200.0
URY_35T39,1000.0,7094.0,338106.0,346200.0
URY_41T43,1000.0,7094.0,338106.0,346200.0
URY_45T47,1000.0,7094.0,338106.0,346200.0
URY_49T53,1000.0,7094.0,338106.0,346200.0
URY_55T56,1000.0,7094.0,338106.0,346200.0
URY_58T60,1000.0,7094.0,338106.0,346200.0
URY_61,1000.0,7094.0,338106.0,346200.0
URY_62T63,1000.0,7094.0,338106.0,346200.0
URY_64T66,1000.0,7094.0,338106.0,346200.0
URY_68,1000.0,7094.0,338106.0,346200.0
URY_69T82,1000.0,7094.0,338106.0,346200.0
URY_84,1000.0,7094.0,338106.0,346200.0
URY_85,1000.0,7094.0,338106.0,346200.0
URY_86T88,1000.0,7094.0,338106.0,346200.0
URY_90T96,1000.0,7094.0,338106.0,346200.0
URY_97T98,1000.0,7094.0,338106.0,346200.0
UZB_01T03,1000.0,7094.0,338106.0,346200.0
UZB_05T06,1000.0,7094.0,338106.0,346200.0
UZB_07T08,1000.0,7094.0,338106.0,346200.0
UZB_09,1000.0,7094.0,338106.0,346200.0
UZB_10T12,1000.0,7094.0,338106.0,346200.0
UZB_13T15,1000.0,7094.0,338106.0,346200.0
UZB_16,1000.0,7094.0,338106.0,346200.0
UZB_17T18,1000.0,7094.0,338106.0,346200.0
UZB_19,1000.0,7094.0,338106.0,346200.0
UZB_20T21,1000.0,7094.0,338106.0,346200.0
UZB_22,1000.0,7094.0,338106.0,346200.0
UZB_23,1000.0,7094.0,338106.0,346200.0
UZB_24,1000.0,7094.0,338106.0,346200.0
UZB_25,1000.0,7094.0,338106.0,346200.0
UZB_26,1000.0,7094.0,338106.0,346200.0
UZB_27,1000.0,7094.0,338106.0,346200.0
UZB_28,1000.0,7094.0,338106.0,346200.0
UZB_29,1000.0,7094.0,338106.0,346200.0
UZB_30,1000.0,7094.0,338106.0,346200.0
UZB_31T33,1000.0,7094.0,338106.0,346200.0
UZB_35T39,1000.0,7094.0,338106.0,346200.0
UZB_41T43,1000.0,7094.0,338106.0,346200.0
UZB_45T47,1000.0,7094.0,338106.0,346200.0
UZB_49T53,1000.0,7094.0,338106.0,346200.0
UZB_55T56,1000.0,7094.0,338106.0,346200.0
UZB_58T60,1000.0,7094.0,338106.0,346200.0
UZB_61,1000.0,7094.0,338106.0,346200.0
UZB_62T63,1000.0,7094.0,338106.0,346200.0
UZB_64T66,1000.0,7094.0,338106.0,346200.0
UZB_68,1000.0,7094.0,338106.0,346200.0
UZB_69T82,1000.0,7094.0,338106.0,346200.0
UZB_84,1000.0,7094.0,338106.0,346200.0
UZB_85,1000.0,7094.0,338106.0,346200.0
UZB_86T88,1000.0,7094.0,338106.0,346200.0
UZB_90T96,1000.0,7094.0,338106.0,346200.0
UZB_97T98,1000.0,7094.0,338106.0,346200.0
VCT_01T03,1000.0,7094.0,338106.0,346200.0
VCT_05T06,1000.0,7094.0,338106.0,346200.0
VCT_07T08,1000.0,7094.0,338106.0,346200.0
VCT_09,1000.0,7094.0,338106.0,346200.0
VCT_10T12,1000.0,7094.0,338106.0,346200.0
VCT_13T15,1000.0,7094.0,338106.0,346200.0
VCT_16,1000.0,7094.0,338106.0,346200.0
VCT_17T18,1000.0,7094.0,338106.0,346200.0
VCT_19,1000.0,7094.0,338106.0,346200.0
VCT_20T21,1000.0,7094.0,338106.0,346200.0
VCT_22,1000.0,7094.0,338106.0,346200.0
VCT_23,1000.0,7094.0,338106.0,346200.0
VCT_24,1000.0,7094.0,338106.0,346200.0
VCT_25,1000.0,7094.0,338106.0,346200.0
VCT_26,1000.0,7094.0,338106.0,346200.0
VCT_27,1000.0,7094.0,338106.0,346200.0
VCT_28,1000.0,7094.0,338106.0,346200.0
VCT_29,1000.0,7094.0,338106.0,346200.0
VCT_30,1000.0,7094.0,338106.0,346200.0
VCT_31T33,1000.0,7094.0,338106.0,346200.0
VCT_35T39,1000.0,7094.0,338106.0,346200.0
VCT_41T43,1000.0,7094.0,338106.0,346200.0
VCT_45T47,1000.0,7094.0,338106.0,346200.0
VCT_49T53,1000.0,7094.0,338106.0,346200.0
VCT_55T56,1000.0,7094.0,338106.0,346200.0
VCT_58T60,1000.0,7094.0,338106.0,346200.0
VCT_61,1000.0,7094.0,338106.0,346200.0
VCT_62T63,1000.0,7094.0,338106.0,346200.0
VCT_64T66,1000.0,7094.0,338106.0,346200.0
VCT_68,1000.0,7094.0,338106.0,346200.0
VCT_69T82,1000.0,7094.0,338106.0,346200.0
VCT_84,1000.0,7094.0,338106.0,346200.0
VCT_85,1000.0,7094.0,338106.0,346200.0
VCT_86T88,1000.0,7094.0,338106.0,346200.0
VCT_90T96,1000.0,7094.0,338106.0,346200.0
VCT_97T98,1000.0,7094.0,338106.0,346200.0
VEN_01T03,1000.0,7094.0,338106.0,346200.0
VEN_05T06,1000.0,7094.0,338106.0,346200.0
VEN_07T08,1000.0,7094.0,338106.0,346200.0
VEN_09,1000.0,7094.0,338106.0,346200.0
VEN_10T12,1000.0,7094.0,338106.0,346200.0
VEN_13T15,1000.0,7094.0,338106.0,346200.0
VEN_16,1000.0,7094.0,338106.0,346200.0
VEN_17T18,1000.0,7094.0,338106.0,346200.0
VEN_19,1000.0,7094.0,338106.0,346200.0
VEN_20T21,1000.0,7094.0,338106.0,346200.0
VEN_22,1000.0,7094.0,338106.0,346200.0
VEN_23,1000.0,7094.0,338106.0,346200.0
VEN_24,1000.0,7094.0,338106.0,346200.0
VEN_25,1000.0,7094.0,338106.0,346200.0
VEN_26,1000.0,7094.0,338106.0,346200.0
VEN_27,1000.0,7094.0,338106.0,346200.0
VEN_28,1000.0,7094.0,338106.0,346200.0
VEN_29,1000.0,7094.0,338106.0,346200.0
VEN_30,1000.0,7094.0,338106.0,346200.0
VEN_31T33,1000.0,7094.0,338106.0,346200.0
VEN_35T39,1000.0,7094.0,338106.0,346200.0
VEN_41T43,1000.0,7094.0,338106.0,346200.0
VEN_45T47,1000.0,7094.0,338106.0,346200.0
VEN_49T53,1000.0,7094.0,338106.0,346200.0
VEN_55T56,1000.0,7094.0,338106.0,346200.0
VEN_58T60,1000.0,7094.0,338106.0,346200.0
VEN_61,1000.0,7094.0,338106.0,346200.0
VEN_62T63,1000.0,7094.0,338106.0,346200.0
VEN_64T66,1000.0,7094.0,338106.0,346200.0
VEN_68,1000.0,7094.0,338106.0,346200.0
VEN_69T82,1000.0,7094.0,338106.0,346200.0
VEN_84,1000.0,7094.0,338106.0,346200.0
